decision	ogid	ia_id	title	creator	reason
reject-MANUAL	cheruel-pierre-1809-01-17	journaldolivierl02orme	Journal d'Olivier Lefèvre d'Ormesson, et extraits des mémoir	manual pass: fiction/editor/third-person/academic/duplicate-of-pool
reject-MANUAL	goncourt-edmond-1822-05-26	journaldesgoncou02goncuoft	Journal des Goncourt - Mémoires de la vie littéraire	manual pass: fiction/editor/third-person/academic/duplicate-of-pool
reject-MANUAL	soulie-frederic-1800-12-23	lesmmoiresdudi01souluoft	Les mémoires du diable	manual pass: fiction/editor/third-person/academic/duplicate-of-pool
reject-MANUAL	goncourt-edmond-1822-05-26	journaldesgonco04gonc	Journal des Goncourt : mémoires de la vie littéraire	manual pass: fiction/editor/third-person/academic/duplicate-of-pool
reject-MANUAL	cheruel-pierre-1809-01-17	ssmmoirescompl04sain	Mémoires complets et authentiques du duc de Saint-Simon, sur	manual pass: fiction/editor/third-person/academic/duplicate-of-pool
reject-MANUAL	houssaye-arsene-1814-03-28	souvenirsdejeune00hous_0	Souvenirs de jeunesse, 1850-1870	manual pass: fiction/editor/third-person/academic/duplicate-of-pool
reject-MANUAL	souvestre-emile-1806-04-15	confessionsdun00souv	Confessions d'un ouvrier	manual pass: fiction/editor/third-person/academic/duplicate-of-pool
reject-MANUAL	sue-eugene-1804-01-26	martinlenfanttro07sueeuoft	Martin l'enfant trouvé : ou, Les mémoires d'un valet de cham	manual pass: fiction/editor/third-person/academic/duplicate-of-pool
reject-MANUAL	bernard-tristan-1866-09-07	mmoiresdunjeuneh0000tris	Mémoires d'un jeune homme rangé : roman	manual pass: fiction/editor/third-person/academic/duplicate-of-pool
reject-MANUAL	soulie-frederic-1800-12-23	huitjoursaucht00souluoft	Huit jours au château : extrait des mémoires d'un jeune homm	manual pass: fiction/editor/third-person/academic/duplicate-of-pool
reject-MANUAL	davignon-henri-1879-08-23	delaprincessedec0000davi	De la Princesse de Clèves à Thérèse Desqueyroux ; essais	manual pass: fiction/editor/third-person/academic/duplicate-of-pool
reject-MANUAL	souvestre-emile-1806-04-15	confessionsdunou00souvuoft	Confessions d'un ouvrier	manual pass: fiction/editor/third-person/academic/duplicate-of-pool
reject-MANUAL	paris-gaston-1839-08-09	recueildemmoir00pariuoft	Recueil de mémoires philologiques présenté à Gaston Paris	manual pass: fiction/editor/third-person/academic/duplicate-of-pool
reject-MANUAL	feval-paul-1816-09-29	mariembaume01_202005	Le mari embaumé, souvenirs d'un page de M. de Vendôme	manual pass: fiction/editor/third-person/academic/duplicate-of-pool
reject-MANUAL	sarcey-francisque-1827-10-08	siegedeparisi00sarc	Le siége de Paris : impressions et souvenirs	manual pass: fiction/editor/third-person/academic/duplicate-of-pool
reject-MANUAL	bazin-rene-1853-12-26	ahr8979.0001.001.umich.edu	Mémoires d'une vieille fille	manual pass: fiction/editor/third-person/academic/duplicate-of-pool
reject-MANUAL	claretie-jules-1840-12-03	mmoiresdemadam02rola	Mémoires de madame Roland \	manual pass: fiction/editor/third-person/academic/duplicate-of-pool
reject-MANUAL	curel-francois-1854-06-10	thtrecomplet03cureuoft	Théâtre complet. Textes remaniés par l'auteur avec l'histori	manual pass: fiction/editor/third-person/academic/duplicate-of-pool
reject-MANUAL	veuillot-louis-1813-10-11	lesfranaisena00veui	Les Français en Algérie; souvenirs d'un voyage fait en 1841	manual pass: fiction/editor/third-person/academic/duplicate-of-pool
reject-MANUAL	sainte-beuve-charles-1804-12-23	mmoiresdefl00fl	Mémoires de Fléchier sur les grands-jours d'Auvergne en 1665	manual pass: fiction/editor/third-person/academic/duplicate-of-pool
reject-MANUAL	goncourt-edmond-1822-05-26	journaldesgonco05gonc	Journal des Goncourt : mémoires de la vie littéraire	manual pass: fiction/editor/third-person/academic/duplicate-of-pool
reject-MANUAL	gozlan-leon-1803-09-10	balzacchezluis00gozl	Balzac chez lui : souvenirs des Jardies	manual pass: fiction/editor/third-person/academic/duplicate-of-pool
reject-MANUAL	guillaumin-emile-1873-11-10	laviedunsimpleme00guil	La vie d'un simple (memoires d'un métayer);	manual pass: fiction/editor/third-person/academic/duplicate-of-pool
reject-MANUAL	cheruel-pierre-1809-01-17	ssmmoirescompl08sain	Mémoires complets et authentiques du duc de Saint-Simon, sur	manual pass: fiction/editor/third-person/academic/duplicate-of-pool
reject-MANUAL	about-edmond-1828-02-14	lefellahsouvenir00abou	Le fellah; souvenirs d'Egypte	manual pass: fiction/editor/third-person/academic/duplicate-of-pool
reject-MANUAL	mockel-albert-1866-12-27	augustedonnaysou00mock	Auguste Donnay : souvenirs et réflexions	manual pass: fiction/editor/third-person/academic/duplicate-of-pool
reject-MANUAL	goncourt-edmond-1822-05-26	sophiearnoulddap00gonc	Sophie Arnould, d'après sa correspondance et ses mémoires in	manual pass: fiction/editor/third-person/academic/duplicate-of-pool
reject-MANUAL	goncourt-edmond-1822-05-26	sophiearnouldda00gonc	Sophie Arnould d'après sa correspondance et ses mémoires iné	manual pass: fiction/editor/third-person/academic/duplicate-of-pool
reject-MANUAL	goncourt-edmond-1822-05-26	sophiearnoulddap00gonc_1	Sophie Arnould d'apres sa correspondance et ses memoires ine	manual pass: fiction/editor/third-person/academic/duplicate-of-pool
reject-MANUAL	sue-eugene-1804-01-26	martinlenfanttro00suee	Martin l'enfant trouvé, ou, Les mémoires d'un valet de chamb	manual pass: fiction/editor/third-person/academic/duplicate-of-pool
reject-MANUAL	sue-eugene-1804-01-26	martinlenfanttro01sueeuoft	Martin l'enfant trouvé : ou, Les mémoires d'un valet de cham	manual pass: fiction/editor/third-person/academic/duplicate-of-pool
reject-MANUAL	sue-eugene-1804-01-26	martinlenfanttro03sueeuoft	Martin l'enfant trouvé : ou, Les mémoires d'un valet de cham	manual pass: fiction/editor/third-person/academic/duplicate-of-pool
reject-MANUAL	cheruel-pierre-1809-01-17	ssmmoirescompl05sain	Mémoires complets et authentiques du duc de Saint-Simon, sur	manual pass: fiction/editor/third-person/academic/duplicate-of-pool
reject-MANUAL	houssaye-arsene-1814-03-28	lesconfessionss11housgoog	... Les confessions : souvenirs d'un demi-siècle, 1830-1880 	manual pass: fiction/editor/third-person/academic/duplicate-of-pool
reject-MANUAL	houssaye-arsene-1814-03-28	lesconfessionsso04housuoft	Les confessions; souvenirs d'un demisiècle, 1830-1880	manual pass: fiction/editor/third-person/academic/duplicate-of-pool
reject-MANUAL	veuillot-louis-1813-10-11	agnsdelauvenso00lauv	Agnès de Lauvens ; ou, Mémoires de soeur Saint-Louis : conte	manual pass: fiction/editor/third-person/academic/duplicate-of-pool
accept-MANUAL	janin-jules-1804-02-16	petitssouvenirsa00janiuoft	Petits souvenirs. Avec une eau-forte par Ad. Lalauze	own memoir sketches — NEW person
reject-MANUAL	claretie-jules-1840-12-03	lesconfession02rous	Les confessions	manual pass: fiction/editor/third-person/academic/duplicate-of-pool
